"review","aspect","sentiment"
"Pantai ini tidak seramai di Gili Trawangan, tempat ini memberi Anda lebih banyak tempat tapi masih memiliki beberapa chillin ' tempat seperti lounge, bar dan restoran.","Pantai","1"
"Pantai ini tidak seramai di Gili Trawangan, tempat ini memberi Anda lebih banyak tempat tapi masih memiliki beberapa chillin ' tempat seperti lounge, bar dan restoran.","lounge","0"
"Pantai ini tidak seramai di Gili Trawangan, tempat ini memberi Anda lebih banyak tempat tapi masih memiliki beberapa chillin ' tempat seperti lounge, bar dan restoran.","bar","0"
"Pantai ini tidak seramai di Gili Trawangan, tempat ini memberi Anda lebih banyak tempat tapi masih memiliki beberapa chillin ' tempat seperti lounge, bar dan restoran.","restoran","0"
"Bagi saya ini adalah salah satu pantai terbaik di Gili. Anda bisa snorkeling dan berenang dengan penyu. Meno adalah benar-benar cukup dan tempat terbaik untuk bersantai.","tempat","1"
"Bagi saya ini adalah salah satu pantai terbaik di Gili. Anda bisa snorkeling dan berenang dengan penyu. Meno adalah benar-benar cukup dan tempat terbaik untuk bersantai.","pantai","1"
"Pantai yang bagus untuk meletakkan di pantai juga tempat yang bagus untuk menginap untuk gadis-gadis dan anak laki-laki juga pasangan anda dapat melakukan snorkeling di depan","Pantai","1"
"Saya suka makanan dan tidak pernah sakit, yang merupakan masalah besar dibandingkan dengan tempat lain. Mereka kadang-kadang bingung dengan bahasa inggris tetapi anda mengelola baik-baik saja","makanan","1"
"Saya suka makanan dan tidak pernah sakit, yang merupakan masalah besar dibandingkan dengan tempat lain. Mereka kadang-kadang bingung dengan bahasa inggris tetapi anda mengelola baik-baik saja","bingung","0"
"Gili ini terletak di twngah di antara gili air paling dekat dengan lombok dan gilitrawangan, direkomendasikan tempat ini untuk honey moon, karena tidak seramai gili yang lain","seramai","1"
"Pantainya masih bersih, airnya jernih, pasirnya lembut, bisa bersepeda keliling pulau atsu oun naik cidomo, bisa snorkeling dan diving, keren banget pantainya, wajib dikunjungi klo ke lombok","Pantainya","1"
"Pantainya masih bersih, airnya jernih, pasirnya lembut, bisa bersepeda keliling pulau atsu oun naik cidomo, bisa snorkeling dan diving, keren banget pantainya, wajib dikunjungi klo ke lombok","airnya","1"
"Pantainya masih bersih, airnya jernih, pasirnya lembut, bisa bersepeda keliling pulau atsu oun naik cidomo, bisa snorkeling dan diving, keren banget pantainya, wajib dikunjungi klo ke lombok","pasirnya","1"
"Pantainya masih bersih, airnya jernih, pasirnya lembut, bisa bersepeda keliling pulau atsu oun naik cidomo, bisa snorkeling dan diving, keren banget pantainya, wajib dikunjungi klo ke lombok","pantainya","1"
"Pantainya masih bersih, airnya jernih, pasirnya lembut, bisa bersepeda keliling pulau atsu oun naik cidomo, bisa snorkeling dan diving, keren banget pantainya, wajib dikunjungi klo ke lombok","bersepeda","1"
"Surga yang sempurna, dengan air hangat sebening kristal di mana-mana anda melihat ikan berwarna-warni. Makanan yang baik dari semua resturants dan penduduk lokal yang ramah","air hangat","1"
"Surga yang sempurna, dengan air hangat sebening kristal di mana-mana anda melihat ikan berwarna-warni. Makanan yang baik dari semua resturants dan penduduk lokal yang ramah","ikan","1"
"Surga yang sempurna, dengan air hangat sebening kristal di mana-mana anda melihat ikan berwarna-warni. Makanan yang baik dari semua resturants dan penduduk lokal yang ramah","Makanan","1"
"Surga yang sempurna, dengan air hangat sebening kristal di mana-mana anda melihat ikan berwarna-warni. Makanan yang baik dari semua resturants dan penduduk lokal yang ramah","resturants","1"
"Surga yang sempurna, dengan air hangat sebening kristal di mana-mana anda melihat ikan berwarna-warni. Makanan yang baik dari semua resturants dan penduduk lokal yang ramah","penduduk lokal","1"
"Pantai Gili Meno sunyi, tenang dan jauh lebih bersih dibanding dengan pantai di Gili lainnya. Memiliki pasir yang landai, bahkan bisa berenang sampai gili air sebelah.","Pantai","1"
"Pantai Gili Meno sunyi, tenang dan jauh lebih bersih dibanding dengan pantai di Gili lainnya. Memiliki pasir yang landai, bahkan bisa berenang sampai gili air sebelah.","bersih","1"
"Pantai Gili Meno sunyi, tenang dan jauh lebih bersih dibanding dengan pantai di Gili lainnya. Memiliki pasir yang landai, bahkan bisa berenang sampai gili air sebelah.","pasir","1"
"Snorkeling yang benar-benar menakjubkan Patung-patung bawah laut tidak bisa dilukiskan dengan mudah. Layak meskipun banyak orang di air. Arusnya cukup kuat jadi pasti dibutuhkan kemampuan berenang.","Patung-patung","1"
"Snorkeling yang benar-benar menakjubkan Patung-patung bawah laut tidak bisa dilukiskan dengan mudah. Layak meskipun banyak orang di air. Arusnya cukup kuat jadi pasti dibutuhkan kemampuan berenang.","Arusnya","0"
"Snorkeling yang benar-benar menakjubkan Patung-patung bawah laut tidak bisa dilukiskan dengan mudah. Layak meskipun banyak orang di air. Arusnya cukup kuat jadi pasti dibutuhkan kemampuan berenang.","orang","0"
"Gili Meno menawarkan tempat paling damai untuk bersantai di antara 3 Kepulauan Gili. Selain itu, Anda bisa snorkeling melalui patung-patung bawah laut yang dekat dengan pulau.","tempat","1"
"Gili Meno menawarkan tempat paling damai untuk bersantai di antara 3 Kepulauan Gili. Selain itu, Anda bisa snorkeling melalui patung-patung bawah laut yang dekat dengan pulau.","patung-patung","1"
"Ada beberapa karang yang cukup berpasir bersih di Pantai, mudah untuk menyewa snorkeling di sisi untuk 40, 000 snorkeling yang bagus kami melihat kura-kura ajaib itu","karang","1"
"Ada beberapa karang yang cukup berpasir bersih di Pantai, mudah untuk menyewa snorkeling di sisi untuk 40, 000 snorkeling yang bagus kami melihat kura-kura ajaib itu","kura-kura","1"
"Tempat indah dengan pasir putih dan tenang tanpa kebisingan transportasi. Hanya kekhawatiran sampah di pantai. Bawalah tas Anda sendiri untuk sampah saat berjalan di pantai!","Tempat","1"
"Tempat indah dengan pasir putih dan tenang tanpa kebisingan transportasi. Hanya kekhawatiran sampah di pantai. Bawalah tas Anda sendiri untuk sampah saat berjalan di pantai!","tenang","1"
"Tempat indah dengan pasir putih dan tenang tanpa kebisingan transportasi. Hanya kekhawatiran sampah di pantai. Bawalah tas Anda sendiri untuk sampah saat berjalan di pantai!","sampah","0"
"Terbaik snorkeling pernah saya lakukan dan berjalan langsung dari pantai ke air yang indah adalah seperti mimpi. Berenang dengan penyu laut adalah hal yang penting.","air","1"
"Terbaik snorkeling pernah saya lakukan dan berjalan langsung dari pantai ke air yang indah adalah seperti mimpi. Berenang dengan penyu laut adalah hal yang penting.","penyu","1"
"Kami berhenti untuk 2 malam di Gili Meno. Semuanya adalah sempurna. Ramah dan membantu orang-orang lokal. Sangat dianjurkan untuk mereka yang mencari lingkungan yang damai.","orang-orang","1"
"Pantai ini sangat indah dan tenang. Ada banyak restoran di dekat pantai yang menyajikan makanan yang luar biasa, bahkan lebih dengan pemandangan yang luar biasa.","Pantai","1"
"Pantai ini sangat indah dan tenang. Ada banyak restoran di dekat pantai yang menyajikan makanan yang luar biasa, bahkan lebih dengan pemandangan yang luar biasa.","restoran","1"
"Pantai ini sangat indah dan tenang. Ada banyak restoran di dekat pantai yang menyajikan makanan yang luar biasa, bahkan lebih dengan pemandangan yang luar biasa.","makanan","1"
"Pantai ini sangat indah dan tenang. Ada banyak restoran di dekat pantai yang menyajikan makanan yang luar biasa, bahkan lebih dengan pemandangan yang luar biasa.","pemandangan","1"
"Pantai yang menakjubkan, pasir putih dan air trasparent! Palm, kelapa dan bersantai!  Ini adalah tempat yang sangat tenang untuk menjadi pulau sehingga total bersantai!","Pantai","1"
"Pantai yang menakjubkan, pasir putih dan air trasparent! Palm, kelapa dan bersantai!  Ini adalah tempat yang sangat tenang untuk menjadi pulau sehingga total bersantai!","tempat","1"
"Pulau yang bagus - pantai sepanjang jalan di sekitar, dan terumbu karang di lepas pantai 30m! Tempat yang indah untuk bersantai dan menikmati pemandangan laut.","Pulau","1"
"Pulau yang bagus - pantai sepanjang jalan di sekitar, dan terumbu karang di lepas pantai 30m! Tempat yang indah untuk bersantai dan menikmati pemandangan laut.","terumbu karang","0"
"Pulau yang bagus - pantai sepanjang jalan di sekitar, dan terumbu karang di lepas pantai 30m! Tempat yang indah untuk bersantai dan menikmati pemandangan laut.","Tempat","1"
"Pulau yang bagus - pantai sepanjang jalan di sekitar, dan terumbu karang di lepas pantai 30m! Tempat yang indah untuk bersantai dan menikmati pemandangan laut.","pemandangan","1"
"Pulau yang sepi, pantai yang indah, bagus untuk pasangan karena tenang dan sepi. Bila ingin sanjai sejenak dari Trawangan, Gili Meo merupakan tempat yang tepat.","Pulau","1"
"Pulau yang sepi, pantai yang indah, bagus untuk pasangan karena tenang dan sepi. Bila ingin sanjai sejenak dari Trawangan, Gili Meo merupakan tempat yang tepat.","pantai","1"
"Pantai-pantai terindah di gili meno dekat pelabuhan, air hangat dan bersih yang luar biasa, cukup sewa snorkeling dan Anda bisa melihat kura-kura berenang di sekitar","Pantai-pantai","1"
"Pantai-pantai terindah di gili meno dekat pelabuhan, air hangat dan bersih yang luar biasa, cukup sewa snorkeling dan Anda bisa melihat kura-kura berenang di sekitar","air","1"
"Pantai-pantai terindah di gili meno dekat pelabuhan, air hangat dan bersih yang luar biasa, cukup sewa snorkeling dan Anda bisa melihat kura-kura berenang di sekitar","sewa","0"
"Pantai-pantai terindah di gili meno dekat pelabuhan, air hangat dan bersih yang luar biasa, cukup sewa snorkeling dan Anda bisa melihat kura-kura berenang di sekitar","kura-kura","1"
"Butuh satu jam untuk berjalan di sekitar pulau kecil ini ya berpasir sehingga Anda mungkin merasa lelah untuk berjalan-jalan di sekitarnya, tetapi itu sangat berharga,","berjalan","0"
"Setelah mendaki Rinjani kami berlibur di Gili Meno selama beberapa hari, pulau ini sangat cocok untuk bersantai karena tidak terlalu ramai seperti dua pulau lainnya.","ramai","0"
"The best coral reef, ramah kura-kura, ikan berwarna, peace, orang-orang baik, cerah pantai gurun, buah-buahan, ikan dan nasi. Untuk saya tempat terbaik di dunia.","coral reef","1"
"The best coral reef, ramah kura-kura, ikan berwarna, peace, orang-orang baik, cerah pantai gurun, buah-buahan, ikan dan nasi. Untuk saya tempat terbaik di dunia.","kura-kura","1"
"The best coral reef, ramah kura-kura, ikan berwarna, peace, orang-orang baik, cerah pantai gurun, buah-buahan, ikan dan nasi. Untuk saya tempat terbaik di dunia.","ikan","1"
"The best coral reef, ramah kura-kura, ikan berwarna, peace, orang-orang baik, cerah pantai gurun, buah-buahan, ikan dan nasi. Untuk saya tempat terbaik di dunia.","orang-orang","1"
"The best coral reef, ramah kura-kura, ikan berwarna, peace, orang-orang baik, cerah pantai gurun, buah-buahan, ikan dan nasi. Untuk saya tempat terbaik di dunia.","ikan","1"
"The best coral reef, ramah kura-kura, ikan berwarna, peace, orang-orang baik, cerah pantai gurun, buah-buahan, ikan dan nasi. Untuk saya tempat terbaik di dunia.","nasi","1"
"kita dapat berkeliling, bersonokeling ria menikmati pantai yang jernih dan nyaman, baik tempat honeymoon dan berlibur bersama keluarga atau group anda. santai n cerio kita","pantai","1"
"Snorkeling di Gili Meno, jika beruntung, Anda akan bertemu dengan kura-kura. Airnya yang biru bersih, memanggil Anda untuk segera terjun. Pasirnya sangat putih dan bersih.","kura-kura","1"
"Snorkeling di Gili Meno, jika beruntung, Anda akan bertemu dengan kura-kura. Airnya yang biru bersih, memanggil Anda untuk segera terjun. Pasirnya sangat putih dan bersih.","Airnya","1"
"Snorkeling di Gili Meno, jika beruntung, Anda akan bertemu dengan kura-kura. Airnya yang biru bersih, memanggil Anda untuk segera terjun. Pasirnya sangat putih dan bersih.","Pasirnya","1"
"salah satu yang terbaik di dunia! anda dapat melihat matahari terbenam yang indah, lokal yang fantastis dan anda masih mendapatkan glinse dari penduduk setempat...","lokal","1"
"salah satu yang terbaik di dunia! anda dapat melihat matahari terbenam yang indah, lokal yang fantastis dan anda masih mendapatkan glinse dari penduduk setempat...","penduduk setempat","1"
"salah satu yang terbaik di dunia! anda dapat melihat matahari terbenam yang indah, lokal yang fantastis dan anda masih mendapatkan glinse dari penduduk setempat...","matahari terbenam","1"
"Pergi di sini dengan istri saya. Tempat yang bagus dan benar-benar guiet. Ini adalah tempat yang ingin saya kunjungi lagi di masa depan.","Tempat","1"
"tempat yang sangat bagus untuk bersantai dan melakukan snorkeling! Makan dengan penduduk setempat, mereka selalu mencoba untuk menjual barang lebih mahal daripada mereka.","tempat","1"
"tempat yang sangat bagus untuk bersantai dan melakukan snorkeling! Makan dengan penduduk setempat, mereka selalu mencoba untuk menjual barang lebih mahal daripada mereka.","Makan","1"
"tempat yang sangat bagus untuk bersantai dan melakukan snorkeling! Makan dengan penduduk setempat, mereka selalu mencoba untuk menjual barang lebih mahal daripada mereka.","mahal","-1"
"tempat yang sangat bagus untuk bersantai dan melakukan snorkeling! Makan dengan penduduk setempat, mereka selalu mencoba untuk menjual barang lebih mahal daripada mereka.","penduduk setempat","0"
"tidak banyak pula di semua, tapi hanya snorkeling. Anda perlu melihat kura-kura pada beberapa kesempatan. Tenang, anda perlu untuk melihat kerang yang cantik.","kura-kura","1"
"tidak banyak pula di semua, tapi hanya snorkeling. Anda perlu melihat kura-kura pada beberapa kesempatan. Tenang, anda perlu untuk melihat kerang yang cantik.","kerang","1"
"Jauh jika u ingin mengunjungi pulau ini tenang dan damai. Kolam renang dengan view gunung rinjani... itu benar-benar menakjubkan. Akan kembali memperhinggakan membilangkan","pulau","1"
"Jauh jika u ingin mengunjungi pulau ini tenang dan damai. Kolam renang dengan view gunung rinjani... itu benar-benar menakjubkan. Akan kembali memperhinggakan membilangkan","Kolam renang","1"
"Pantai gili meno menyimpan keindahan bawah laut yang mempesona. saya bisa menjamin 100% anda akan puas jika snorkeling atau diving di perairan gili meno.","bawah laut","1"
"Air laut yang jernih dengan pantai berpasir putih, tempat yang bagus untuk berjemur di bawah sinar matahari dengan suasana tenang dan angin angin meniup","Air laut","1"
"Air laut yang jernih dengan pantai berpasir putih, tempat yang bagus untuk berjemur di bawah sinar matahari dengan suasana tenang dan angin angin meniup","pantai","1"
"Air laut yang jernih dengan pantai berpasir putih, tempat yang bagus untuk berjemur di bawah sinar matahari dengan suasana tenang dan angin angin meniup","suasana","1"
"pantai cantik di lombok sudah tidak aneh, namun pantai ini memberi kesan damai dan aman, underwater di tempat ini sangat cantik, ikannya besar-besar.","pantai","1"
"pantai cantik di lombok sudah tidak aneh, namun pantai ini memberi kesan damai dan aman, underwater di tempat ini sangat cantik, ikannya besar-besar.","underwater","1"
"pantai cantik di lombok sudah tidak aneh, namun pantai ini memberi kesan damai dan aman, underwater di tempat ini sangat cantik, ikannya besar-besar.","ikannya","1"
"pantai cantik di lombok sudah tidak aneh, namun pantai ini memberi kesan damai dan aman, underwater di tempat ini sangat cantik, ikannya besar-besar.","damai","1"
"Puas rasanya foto foto di pantai gili menu.  Pantainya bersih..pasir putih ketemu laut biru dg background pulau gili trawangan dibelakangnya. Wow sexy!","Pantainya","1"
"Puas rasanya foto foto di pantai gili menu.  Pantainya bersih..pasir putih ketemu laut biru dg background pulau gili trawangan dibelakangnya. Wow sexy!","pasir putih","1"
"Puas rasanya foto foto di pantai gili menu.  Pantainya bersih..pasir putih ketemu laut biru dg background pulau gili trawangan dibelakangnya. Wow sexy!","laut biru","1"
"Tenang jauh lebih baik daripada di tempat lain di indo bahwa saya telah menjadi pantai terbaik banyak kura-kura, dan orang-orang pulau begitu santai","pantai","1"
"Tenang jauh lebih baik daripada di tempat lain di indo bahwa saya telah menjadi pantai terbaik banyak kura-kura, dan orang-orang pulau begitu santai","kura-kura","1"
"Tenang jauh lebih baik daripada di tempat lain di indo bahwa saya telah menjadi pantai terbaik banyak kura-kura, dan orang-orang pulau begitu santai","orang-orang","1"
"Air dan pasir di sini hanya menakjubkan, sangat jelas dan bersih. Ini bisa menjadi sedikit jadi memakai sepatu pantai corally berenang sangat bagus!","Air","1"
"Air dan pasir di sini hanya menakjubkan, sangat jelas dan bersih. Ini bisa menjadi sedikit jadi memakai sepatu pantai corally berenang sangat bagus!","pasir","1"
"Pantai di sekitar pulau bervariasi dari sangat tenang di daerah kami menginap di timur laut. Dan untuk berselancar di selatan barat yang baik.","Pantai","1"
"Pantai di sekitar pulau bervariasi dari sangat tenang di daerah kami menginap di timur laut. Dan untuk berselancar di selatan barat yang baik.","menginap","0"
"Pantai di sekitar pulau bervariasi dari sangat tenang di daerah kami menginap di timur laut. Dan untuk berselancar di selatan barat yang baik.","tenang","1"
"Pantai putih, berpasir, dan tenang. Anda dapat menemukan beberapa potongan karang yang indah, menikmati pemandangan matahari terbenam, atau hanya untuk menghabiskan waktu saja.","karang","1"
"Pantai putih, berpasir, dan tenang. Anda dapat menemukan beberapa potongan karang yang indah, menikmati pemandangan matahari terbenam, atau hanya untuk menghabiskan waktu saja.","Pantai","1"
"Tempat yang bagus untuk bersantai, mudah untuk menavigasi di sekitar oleh kaki atau sepeda.  Beberapa layak restoran dan pantai makan lawan bicara.","Tempat","1"
"Tempat yang bagus untuk bersantai, mudah untuk menavigasi di sekitar oleh kaki atau sepeda.  Beberapa layak restoran dan pantai makan lawan bicara.","restoran","1"
"Paduan suara yang indah dan warna-warni ikan. Terlindung dari kapal mereka di sini untuk anchors meberitahukan untuk melindungi terumbu karang. Layak dikunjungi.","ikan","1"
"Tempat yang bagus untuk memiliki bir dan snorkeling sementara bermalas-malasan di bawah sinar matahari. Pasti tempat untuk mengunjungi sekali dalam hidup anda!","Tempat","1"
"Snorkeling di pantai, anda dapat melihat kura-kura, air hangat yang mengundang, ini adalah surga. Terumbu karang dan ikan untuk melihat dari dekat","kura-kura","1"
"Snorkeling di pantai, anda dapat melihat kura-kura, air hangat yang mengundang, ini adalah surga. Terumbu karang dan ikan untuk melihat dari dekat","Terumbu karang","1"
"Snorkeling di pantai, anda dapat melihat kura-kura, air hangat yang mengundang, ini adalah surga. Terumbu karang dan ikan untuk melihat dari dekat","ikan","1"
"Judul mengatakan itu semua... setelah 23 negara-negara pantai ini jauh adalah favorit saya. Tidak ramai, sempurna pasir, laut bitu, pemandangan fantastis. Surga!","pemandangan","1"
"Judul mengatakan itu semua... setelah 23 negara-negara pantai ini jauh adalah favorit saya. Tidak ramai, sempurna pasir, laut bitu, pemandangan fantastis. Surga!","ramai","1"
"Judul mengatakan itu semua... setelah 23 negara-negara pantai ini jauh adalah favorit saya. Tidak ramai, sempurna pasir, laut bitu, pemandangan fantastis. Surga!","laut","1"
"Pantai di selatan-timur (di depan gazebo)  1. Pasir halus  2. Perairan sejernih kristal  3. Dekat dengan pantai, mudah snorkeling","Pantai","1"
"Tempat ini bagus untu snorkeling dan wisata air bawah laut lainnya, jika anda berminat mengunjungi tempat ini silahkan hubungi saya via whatsapp +6281915977236","Tempat","1"
"Tempat ini bagus untu snorkeling dan wisata air bawah laut lainnya, jika anda berminat mengunjungi tempat ini silahkan hubungi saya via whatsapp +6281915977236","bawah laut","1"
"Gili meno adalah titik yang sempurna untuk snorkeling, dengan air sejernih kristal dan fantastis karang/kehidupan laut, gili meno adalah mutlak surga!","air","1"
"Gili meno adalah titik yang sempurna untuk snorkeling, dengan air sejernih kristal dan fantastis karang/kehidupan laut, gili meno adalah mutlak surga!","karang","1"
"Gili meno adalah titik yang sempurna untuk snorkeling, dengan air sejernih kristal dan fantastis karang/kehidupan laut, gili meno adalah mutlak surga!","kehidupan laut","1"
"Tidak banyak yang bisa dilakukan di pulau ini. Menikmati lingkungan damai dan tenang. Menikmati tinggal terlalu. Hanya bersantai dan melepas lelah.","lingkungan","1"
"Pantai Gili Meno sangat indah dan bersih, sambil duduk di pasir pantai dengan santai cuaca panas waktu siang hari, tempatnya tak terlupakan.","Pantai","1"
"Pantai Gili Meno sangat indah dan bersih, sambil duduk di pasir pantai dengan santai cuaca panas waktu siang hari, tempatnya tak terlupakan.","bersih","1"
"airnya bersih bangett, bagus untuk snorkeling lihat ikan-ikan di laut. bisa jalan2 santai di pinggir pantainya..kesini waktu honeymoon untuk snorkeling. overall good","airnya","1"
"airnya bersih bangett, bagus untuk snorkeling lihat ikan-ikan di laut. bisa jalan2 santai di pinggir pantainya..kesini waktu honeymoon untuk snorkeling. overall good","ikan-ikan","1"
"Itu benar-benar menyenangkan untuk melakukan snorkeling di Gili Meno. Walaupun ombak besar yang sangat tenang di kali. Tapi pemandangan yang luar biasa","pemandangan","1"
"Gili meno, bisa di tempuh 5 menit dari gili terawangan dengan kapal tradisional :bottom kaca,bisa lihat karang2 yang indah sekali .","tempuh","0"
"Gili meno, bisa di tempuh 5 menit dari gili terawangan dengan kapal tradisional :bottom kaca,bisa lihat karang2 yang indah sekali .","kapal tradisional","0"
"Gili meno, bisa di tempuh 5 menit dari gili terawangan dengan kapal tradisional :bottom kaca,bisa lihat karang2 yang indah sekali .","karang","1"
"Di Gili Meno Anda akan menjumpai penyu bebas berenang dan species karang berwarna-warni. Sudut-sudut untuk diving sudah menanti untuk Anda susuri.","penyu","0"
"Di Gili Meno Anda akan menjumpai penyu bebas berenang dan species karang berwarna-warni. Sudut-sudut untuk diving sudah menanti untuk Anda susuri.","karang","0"
"Pantai tidak terlalu dalam, tetapi tidak masalah: lautnya sangat jernih sehingga Anda tidak bisa menolak untuk masuk dengan topeng untuk dijelajahi.","Pantai","1"
"Pantai tidak terlalu dalam, tetapi tidak masalah: lautnya sangat jernih sehingga Anda tidak bisa menolak untuk masuk dengan topeng untuk dijelajahi.","lautnya","1"
"Pantai yang indah! Sempurna untuk snorkeling dan bersantai dengan minuman kelapa segar! Tempat yang tenang  Cukup banyak karang di lantai","Pantai","1"
"Pantai yang indah! Sempurna untuk snorkeling dan bersantai dengan minuman kelapa segar! Tempat yang tenang  Cukup banyak karang di lantai","minuman kelapa","1"
"Pantai yang indah! Sempurna untuk snorkeling dan bersantai dengan minuman kelapa segar! Tempat yang tenang  Cukup banyak karang di lantai","tenang","1"
"pemandangan terbaik dari pemandangan laut. Dan situasi yang baik untuk sarapan, makan siang, dan makan malam, yang terbaik untuk restorant ini","pemandangan","1"
"pemandangan terbaik dari pemandangan laut. Dan situasi yang baik untuk sarapan, makan siang, dan makan malam, yang terbaik untuk restorant ini","pemandangan","1"
"pemandangan terbaik dari pemandangan laut. Dan situasi yang baik untuk sarapan, makan siang, dan makan malam, yang terbaik untuk restorant ini","sarapan","1"
"pemandangan terbaik dari pemandangan laut. Dan situasi yang baik untuk sarapan, makan siang, dan makan malam, yang terbaik untuk restorant ini","makan siang","1"
"pemandangan terbaik dari pemandangan laut. Dan situasi yang baik untuk sarapan, makan siang, dan makan malam, yang terbaik untuk restorant ini","makan malam","1"
"Meskipun terumbu karang adalah bagian dari masa lalu di sekitar Gili Meno, pulau ini pasti masih memiliki tempat-tempat yang menarik!","tempat-tempat","0"
"Pantai santai yang sempurna jauh dari keramaian, tidak ada yang mencoba menjual apa pun kepada Anda dan snorklingnya luar biasa!","Pantai","1"
"Pantai santai yang sempurna jauh dari keramaian, tidak ada yang mencoba menjual apa pun kepada Anda dan snorklingnya luar biasa!","keramaian","1"
"Pantai santai yang sempurna jauh dari keramaian, tidak ada yang mencoba menjual apa pun kepada Anda dan snorklingnya luar biasa!","menjual","1"
"Indah pantai berpasir, air yang sangat jernih dan menemukan anemon yang bersantai di akhir hanya beberapa meter di lepas pantai.","pantai","1"
"Indah pantai berpasir, air yang sangat jernih dan menemukan anemon yang bersantai di akhir hanya beberapa meter di lepas pantai.","air","1"
"Indah pantai berpasir, air yang sangat jernih dan menemukan anemon yang bersantai di akhir hanya beberapa meter di lepas pantai.","anemon","1"
"Ini adalah pantai yang paling romantis di dunia - tempat liburan tropis yang asli, Pasir Putih, Laut Biru, Pulau Kecil...","pantai","1"
"hal-hal yang sore. Satu ini memiliki beberapa hamparan pantai berpasir nan indah. Snorkeling adalah baik-baik saja dan kulit penyu laut.","pantai","1"
"Pantai-pantainya yang indah. Beberapa di antaranya memiliki banyak karang beberapa memiliki pasir lembut putih yang indah. Melihat kura-kura benar-benar membungai","Pantai-pantainya","1"
"Pantai-pantainya yang indah. Beberapa di antaranya memiliki banyak karang beberapa memiliki pasir lembut putih yang indah. Melihat kura-kura benar-benar membungai","karang","0"
"Pantai-pantainya yang indah. Beberapa di antaranya memiliki banyak karang beberapa memiliki pasir lembut putih yang indah. Melihat kura-kura benar-benar membungai","pasir","1"
"Pantai-pantainya yang indah. Beberapa di antaranya memiliki banyak karang beberapa memiliki pasir lembut putih yang indah. Melihat kura-kura benar-benar membungai","kura-kura","1"
"Cantik dan Anda bisa bersantai di bawah naungan pepohonan setelah berenang. Nikmati Bintang dingin yang enak dan nikmati pemandangannya!","pemandangannya","1"
"Air sebening kristal, menyegarkan, dan tempat yang indah untuk berenang. Pemandangan yang indah dan sangat santai. Kami akan kembali!","Air","1"
"Air sebening kristal, menyegarkan, dan tempat yang indah untuk berenang. Pemandangan yang indah dan sangat santai. Kami akan kembali!","tempat","1"
"Air sebening kristal, menyegarkan, dan tempat yang indah untuk berenang. Pemandangan yang indah dan sangat santai. Kami akan kembali!","Pemandangan","1"
"Sangat baik tinggal dan beristirahat dengan sinar matahari dan air dan snorkeling. makanan yang sangat lezat di sekitar pulau.","makanan","1"
"pantai pasir putih, laut biru, matahari cerah dan sejuk, tetapi jus buah - semua hal yang dapat perdambaan jemantung!","pantai","1"
"pantai pasir putih, laut biru, matahari cerah dan sejuk, tetapi jus buah - semua hal yang dapat perdambaan jemantung!","laut biru","1"
"Pantai yang bagus dan tenang, indah air jernih tanpa hati. Jauh lebih baik daripada gili trawangan, dan gili air.","Pantai","1"
"Pantai yang bagus dan tenang, indah air jernih tanpa hati. Jauh lebih baik daripada gili trawangan, dan gili air.","air","1"
"Pasir putih, perairan biru jernih, dan pohon-pohon palem di bawah golden sky, arketipe, sangat dekat dengan pantai yang sempurna","perairan","1"
"Pasir putih, perairan biru jernih, dan pohon-pohon palem di bawah golden sky, arketipe, sangat dekat dengan pantai yang sempurna","pohon-pohon","1"
"Pasir putih, langit yang biru, air sebening kristal, sinar matahari yang hangat, angin yang lembut, suara lembut surfs...","Pasir putih","1"
"Pasir putih, langit yang biru, air sebening kristal, sinar matahari yang hangat, angin yang lembut, suara lembut surfs...","air","1"
"Pasir putih, langit yang biru, air sebening kristal, sinar matahari yang hangat, angin yang lembut, suara lembut surfs...","angin","1"
"Pantai yang sangat tenang. Terumbu karang cukup tajam sekalipun. Air sejernih kristal, tapi arus sangat kuat, jadi hati-hati.","Pantai","1"
"Pantai yang sangat tenang. Terumbu karang cukup tajam sekalipun. Air sejernih kristal, tapi arus sangat kuat, jadi hati-hati.","Terumbu karang","0"
"Pantai yang sangat tenang. Terumbu karang cukup tajam sekalipun. Air sejernih kristal, tapi arus sangat kuat, jadi hati-hati.","Air","1"
"Pantai yang sangat tenang. Terumbu karang cukup tajam sekalipun. Air sejernih kristal, tapi arus sangat kuat, jadi hati-hati.","arus","0"
"Salah satu destinasi andalan di NTB. Pantai ini menawarkan pemandangan yang fantastis. Saat cuaca cerah, cocok untuk berfoto ria.","pemandangan","1"
"Ke Gili Meno anda dapat melakukan snorkling dengan melihat pemandangan patung dalam laut beserta kura-kura yang ada di sana.","pemandangan","1"
"Ke Gili Meno anda dapat melakukan snorkling dengan melihat pemandangan patung dalam laut beserta kura-kura yang ada di sana.","laut","1"
"Ke Gili Meno anda dapat melakukan snorkling dengan melihat pemandangan patung dalam laut beserta kura-kura yang ada di sana.","kura-kura","1"
"Bebas hiruk pikuk keramaian seperti Trawangan.  Cocok untuk benar-benar yang ingin menikmati suasana laut yang damai dan tenang.","keramaian","1"
"Bebas hiruk pikuk keramaian seperti Trawangan.  Cocok untuk benar-benar yang ingin menikmati suasana laut yang damai dan tenang.","suasana","1"
